distribution_scope,state_i,state_j,repeat_count,sample_count_per_state,median_energy_distance,minimum_energy_distance,maximum_energy_distance,IQR_energy_distance,seed_rule
tail95,13,24,10,750,9.91643595834902,9.91643595834902,9.91643595834902,0,20260300 + repeat*100 + state
bulk,13,25,10,1000,4.97943655214076,4.8658711350768,5.27047922322221,0.118056593272768,20260300 + repeat*100 + state
tail95,13,25,10,750,8.85144457022757,8.85144457022757,8.85144457022757,0,20260300 + repeat*100 + state
bulk,13,26,10,1000,4.04628905131598,3.8207213982152,4.23589464325141,0.191959640995569,20260300 + repeat*100 + state
tail95,13,26,10,750,8.10831738249775,8.10831738249775,8.10831738249775,0,20260300 + repeat*100 + state
bulk,13,27,10,1000,2.92789302996502,2.77869315656246,3.11831969889614,0.160253192851803,20260300 + repeat*100 + state
tail95,13,27,10,750,6.74052460328521,6.74052460328521,6.74052460328521,0,20260300 + repeat*100 + state
bulk,13,28,10,1000,1.88634563336165,1.78169290220425,1.98749873860263,0.107036937003247,20260300 + repeat*100 + state
tail95,13,28,10,750,5.18025136711349,5.18025136711349,5.18025136711349,0,20260300 + repeat*100 + state
bulk,13,29,10,1000,7.5892236535998,7.31676438212395,8.03597117732941,0.296282171343139,20260300 + repeat*100 + state
tail95,13,29,10,750,19.0914526693142,19.0914526693142,19.0914526693142,0,20260300 + repeat*100 + state
bulk,13,30,10,1000,7.74013341423841,7.56774835100314,8.02813381773142,0.204462384188963,20260300 + repeat*100 + state
tail95,13,30,10,750,19.9237363800644,19.9237363800644,19.9237363800644,0,20260300 + repeat*100 + state
bulk,13,31,10,1000,7.57054265734314,7.4047584377105,7.76917235053129,0.11564709722759,20260300 + repeat*100 + state
tail95,13,31,10,750,19.2616434421494,19.2616434421494,19.2616434421494,0,20260300 + repeat*100 + state
bulk,13,32,10,1000,6.74150507405559,6.53191846658206,7.06356548862728,0.271056085320356,20260300 + repeat*100 + state
tail95,13,32,10,750,17.7811617862779,17.7811617862779,17.7811617862779,0,20260300 + repeat*100 + state
bulk,13,33,10,1000,5.85538829200994,5.79167693093153,6.02369907590758,0.098105880521028,20260300 + repeat*100 + state
tail95,13,33,10,750,15.2565528096002,15.2565528096002,15.2565528096002,0,20260300 + repeat*100 + state
bulk,13,34,10,1000,4.61602583186582,4.32074258809745,5.0210304864321,0.122390547740909,20260300 + repeat*100 + state
tail95,13,34,10,750,12.5714557619311,12.5714557619311,12.5714557619311,0,20260300 + repeat*100 + state
bulk,13,35,10,1000,3.49861686827158,3.31028041665607,3.74066106207767,0.093945281209125,20260300 + repeat*100 + state
tail95,13,35,10,750,10.0991692551701,10.0991692551701,10.0991692551701,0,20260300 + repeat*100 + state
bulk,14,1,10,1000,0.0403140643235581,0.034364128861891,0.0519224337112777,0.00995874462853738,20260300 + repeat*100 + state
tail95,14,1,10,750,2.73847767726974,2.73847767726974,2.73847767726974,0,20260300 + repeat*100 + state
bulk,14,2,10,1000,0.039686873473828,0.0269173103029676,0.0504207645125534,0.00968095977679148,20260300 + repeat*100 + state
tail95,14,2,10,750,2.61531371015274,2.61531371015274,2.61531371015274,0,20260300 + repeat*100 + state
bulk,14,3,10,1000,0.0447190894392436,0.0277418147029228,0.0514238635204054,0.0156923545773689,20260300 + repeat*100 + state
tail95,14,3,10,750,3.04670464884266,3.04670464884266,3.04670464884266,0,20260300 + repeat*100 + state
bulk,14,4,10,1000,0.0416653649751023,0.0279930345144995,0.0558642608936101,0.0100679742063469,20260300 + repeat*100 + state
tail95,14,4,10,750,2.95439219678547,2.95439219678547,2.95439219678547,0,20260300 + repeat*100 + state
bulk,14,5,10,1000,0.0449469783230904,0.0311012126146931,0.0597017327602011,0.0101200252974258,20260300 + repeat*100 + state
tail95,14,5,10,750,3.66896677471925,3.66896677471925,3.66896677471925,0,20260300 + repeat*100 + state
bulk,14,6,10,1000,0.0492276311937526,0.0325970749993973,0.0657190748188843,0.013517873395833,20260300 + repeat*100 + state
tail95,14,6,10,750,4.17795439216589,4.17795439216589,4.17795439216589,0,20260300 + repeat*100 + state
bulk,14,7,10,1000,0.0514769460264832,0.0393884685984532,0.0607163896782599,0.0155959548900969,20260300 + repeat*100 + state
tail95,14,7,10,750,4.70345483989512,4.70345483989512,4.70345483989512,0,20260300 + repeat*100 + state
bulk,14,8,10,1000,0.141995351366296,0.0831600728318103,0.20241375379517,0.0424102907817978,20260300 + repeat*100 + state
tail95,14,8,10,750,1.34082683248683,1.34082683248683,1.34082683248683,0,20260300 + repeat*100 + state
bulk,14,9,10,1000,0.146554784412309,0.0877429230623422,0.16367185828847,0.0324796811418103,20260300 + repeat*100 + state
tail95,14,9,10,750,1.3455885286895,1.3455885286895,1.3455885286895,0,20260300 + repeat*100 + state
bulk,14,10,10,1000,0.119588262839663,0.07119303490507,0.184775273621455,0.0460642359179565,20260300 + repeat*100 + state
tail95,14,10,10,750,1.22632769797502,1.22632769797502,1.22632769797502,0,20260300 + repeat*100 + state
bulk,14,11,10,1000,0.0906420212158057,0.0613659521170195,0.141626039885113,0.00785925779221769,20260300 + repeat*100 + state
tail95,14,11,10,750,0.971298728839411,0.971298728839411,0.971298728839411,0,20260300 + repeat*100 + state
bulk,14,12,10,1000,0.0495983283925835,0.0287455939184873,0.0617544771300355,0.0175131776524588,20260300 + repeat*100 + state
tail95,14,12,10,750,0.697594161017991,0.697594161017991,0.697594161017991,0,20260300 + repeat*100 + state
bulk,14,13,10,1000,0.00985754879878553,0.000802549630719351,0.0202758737848509,0.00492861232314637,20260300 + repeat*100 + state
tail95,14,13,10,750,0.217932871538888,0.217932871538888,0.217932871538888,0,20260300 + repeat*100 + state
bulk,14,14,10,1000,0,0,0,0,20260300 + repeat*100 + state
tail95,14,14,10,750,0,0,0,0,20260300 + repeat*100 + state
bulk,14,15,10,1000,2.58932757339741,2.41515727446149,2.74251756040794,0.103078609571391,20260300 + repeat*100 + state
tail95,14,15,10,750,5.96459964813084,5.96459964813084,5.96459964813084,0,20260300 + repeat*100 + state
bulk,14,16,10,1000,2.73334879707814,2.51742078581069,3.0601461002377,0.217257895341136,20260300 + repeat*100 + state
tail95,14,16,10,750,5.96340078751653,5.96340078751653,5.96340078751653,0,20260300 + repeat*100 + state
bulk,14,17,10,1000,2.56710998560019,2.33895525763697,2.69993445935666,0.147189914329457,20260300 + repeat*100 + state
tail95,14,17,10,750,5.80374795305687,5.80374795305687,5.80374795305687,0,20260300 + repeat*100 + state
bulk,14,18,10,1000,2.17188210060678,1.82166984028477,2.20197764152354,0.115195430591899,20260300 + repeat*100 + state
tail95,14,18,10,750,5.34200550488239,5.34200550488239,5.34200550488239,0,20260300 + repeat*100 + state
bulk,14,19,10,1000,1.48580267815332,1.37228231227408,1.79670826147596,0.139917578888292,20260300 + repeat*100 + state
tail95,14,19,10,750,4.25765628387221,4.25765628387221,4.25765628387221,0,20260300 + repeat*100 + state
bulk,14,20,10,1000,0.909306181375287,0.803703721515499,1.02719098413122,0.0898871965138397,20260300 + repeat*100 + state
tail95,14,20,10,750,2.80692305224957,2.80692305224957,2.80692305224957,0,20260300 + repeat*100 + state
bulk,14,21,10,1000,0.454496799039466,0.354648902074975,0.54617699931639,0.0646702361791297,20260300 + repeat*100 + state
tail95,14,21,10,750,1.89229205025069,1.89229205025069,1.89229205025069,0,20260300 + repeat*100 + state
bulk,14,22,10,1000,6.16316282628665,5.73562905148463,6.53734295773162,0.237156848316116,20260300 + repeat*100 + state
tail95,14,22,10,750,10.7088986914401,10.7088986914401,10.7088986914401,0,20260300 + repeat*100 + state
bulk,14,23,10,1000,6.3489185234897,6.15236279944516,6.57043856780781,0.222112741137828,20260300 + repeat*100 + state
tail95,14,23,10,750,10.5530831834326,10.5530831834326,10.5530831834326,0,20260300 + repeat*100 + state
bulk,14,24,10,1000,5.83093409201249,5.66221883668757,6.13440560986061,0.235101489285719,20260300 + repeat*100 + state
tail95,14,24,10,750,10.5022112891706,10.5022112891706,10.5022112891706,0,20260300 + repeat*100 + state
bulk,14,25,10,1000,5.36196482631527,5.20891079367363,5.51731239413796,0.191794452475871,20260300 + repeat*100 + state
tail95,14,25,10,750,9.46824263084425,9.46824263084425,9.46824263084425,0,20260300 + repeat*100 + state
bulk,14,26,10,1000,4.35248609549465,4.17404610264711,4.67150155227699,0.240925100399415,20260300 + repeat*100 + state
tail95,14,26,10,750,8.7376428993541,8.7376428993541,8.7376428993541,0,20260300 + repeat*100 + state
bulk,14,27,10,1000,3.25061232912278,3.04838618221225,3.50179735114747,0.118692692235964,20260300 + repeat*100 + state
tail95,14,27,10,750,7.42636416739092,7.42636416739092,7.42636416739092,0,20260300 + repeat*100 + state
bulk,14,28,10,1000,2.14024929193763,1.9796087640726,2.2895802287283,0.0944817499360679,20260300 + repeat*100 + state
tail95,14,28,10,750,6.01612167982187,6.01612167982187,6.01612167982187,0,20260300 + repeat*100 + state
bulk,14,29,10,1000,8.03454593450509,7.78999126951764,8.25420435267152,0.322978419942102,20260300 + repeat*100 + state
tail95,14,29,10,750,19.5849111594308,19.5849111594308,19.5849111594308,0,20260300 + repeat*100 + state
bulk,14,30,10,1000,8.12990606058441,7.95226062430041,8.42086146992934,0.161571941895048,20260300 + repeat*100 + state
tail95,14,30,10,750,20.4098425653082,20.4098425653082,20.4098425653082,0,20260300 + repeat*100 + state
bulk,14,31,10,1000,7.95559769297499,7.76869991419234,8.17550918434903,0.191127979802891,20260300 + repeat*100 + state
tail95,14,31,10,750,19.7510946229282,19.7510946229282,19.7510946229282,0,20260300 + repeat*100 + state
bulk,14,32,10,1000,7.10479271497407,6.88366856939163,7.46654968072515,0.253342731672983,20260300 + repeat*100 + state
tail95,14,32,10,750,18.2747898206874,18.2747898206874,18.2747898206874,0,20260300 + repeat*100 + state
bulk,14,33,10,1000,6.24454100682582,6.03595009896806,6.40033673862585,0.157228635092514,20260300 + repeat*100 + state
tail95,14,33,10,750,15.7676844324666,15.7676844324666,15.7676844324666,0,20260300 + repeat*100 + state
bulk,14,34,10,1000,4.96981741248553,4.65778553708014,5.15678850480325,0.107064778764768,20260300 + repeat*100 + state
tail95,14,34,10,750,13.1095734721756,13.1095734721756,13.1095734721756,0,20260300 + repeat*100 + state
bulk,14,35,10,1000,3.85098725136131,3.65159526304322,4.05343180536128,0.097570722397319,20260300 + repeat*100 + state
tail95,14,35,10,750,10.6681086079699,10.6681086079699,10.6681086079699,0,20260300 + repeat*100 + state
bulk,15,1,10,1000,3.22194574892374,3.02263922428404,3.35301886611141,0.149462546633366,20260300 + repeat*100 + state
tail95,15,1,10,750,8.96344769682327,8.96344769682327,8.96344769682327,0,20260300 + repeat*100 + state
bulk,15,2,10,1000,3.19086671773895,3.01699933341201,3.30077574089798,0.166235448574721,20260300 + repeat*100 + state
tail95,15,2,10,750,8.87459742225064,8.87459742225064,8.87459742225064,0,20260300 + repeat*100 + state
bulk,15,3,10,1000,3.24979516829305,2.96710601240196,3.32563550700188,0.156134902558589,20260300 + repeat*100 + state
tail95,15,3,10,750,9.23883462991316,9.23883462991316,9.23883462991316,0,20260300 + repeat*100 + state
bulk,15,4,10,1000,3.22408176437665,3.03211721849905,3.34979158122634,0.130298381107225,20260300 + repeat*100 + state
tail95,15,4,10,750,9.17163924782619,9.17163924782619,9.17163924782619,0,20260300 + repeat*100 + state
bulk,15,5,10,1000,3.25536050101042,3.02156093961263,3.42500328134512,0.128014768610027,20260300 + repeat*100 + state
tail95,15,5,10,750,10.0681369296822,10.0681369296822,10.0681369296822,0,20260300 + repeat*100 + state
bulk,15,6,10,1000,3.27886717039647,3.06921755390539,3.39004217472573,0.128866091326897,20260300 + repeat*100 + state
tail95,15,6,10,750,10.4938636035536,10.4938636035536,10.4938636035536,0,20260300 + repeat*100 + state
bulk,15,7,10,1000,3.28970273820151,3.09322562804097,3.42436166128072,0.164474895432433,20260300 + repeat*100 + state
tail95,15,7,10,750,11.0069308165036,11.0069308165036,11.0069308165036,0,20260300 + repeat*100 + state
bulk,15,8,10,1000,1.54759140734948,1.3113583154301,1.78213043179309,0.172283840542174,20260300 + repeat*100 + state
tail95,15,8,10,750,2.96620106216442,2.96620106216442,2.96620106216442,0,20260300 + repeat*100 + state
bulk,15,9,10,1000,1.54599726534266,1.39824933171426,1.77239448538027,0.128736947872363,20260300 + repeat*100 + state
tail95,15,9,10,750,2.80475385257276,2.80475385257276,2.80475385257276,0,20260300 + repeat*100 + state
bulk,15,10,10,1000,1.62414356815877,1.44019335017772,1.84922647295876,0.158586747839325,20260300 + repeat*100 + state
tail95,15,10,10,750,2.93865124212701,2.93865124212701,2.93865124212701,0,20260300 + repeat*100 + state
bulk,15,11,10,1000,1.75380175090023,1.48422347919392,1.89581636684568,0.109344564912045,20260300 + repeat*100 + state
tail95,15,11,10,750,3.34312715530584,3.34312715530584,3.34312715530584,0,20260300 + repeat*100 + state
bulk,15,12,10,1000,1.94364221194761,1.89861340004244,2.11486523871895,0.119996245665983,20260300 + repeat*100 + state
tail95,15,12,10,750,3.87512374049097,3.87512374049097,3.87512374049097,0,20260300 + repeat*100 + state
bulk,15,13,10,1000,2.30570759801007,2.13463696305894,2.58790075508808,0.136833224193362,20260300 + repeat*100 + state
tail95,15,13,10,750,4.90834063994135,4.90834063994135,4.90834063994135,0,20260300 + repeat*100 + state
bulk,15,14,10,1000,2.58932757339741,2.41515727446149,2.74251756040794,0.103078609571391,20260300 + repeat*100 + state
tail95,15,14,10,750,5.96459964813084,5.96459964813084,5.96459964813084,0,20260300 + repeat*100 + state
bulk,15,15,10,1000,0,0,0,0,20260300 + repeat*100 + state
tail95,15,15,10,750,0,0,0,0,20260300 + repeat*100 + state
bulk,15,16,10,1000,0.0104300934906147,0.00434847535974558,0.0397827053509756,0.00713492905177882,20260300 + repeat*100 + state
tail95,15,16,10,750,0.0173207261901673,0.0173207261901673,0.0173207261901673,0,20260300 + repeat*100 + state
bulk,15,17,10,1000,0.0107193430755084,0.00812096523879458,0.0170831507604987,0.00480637079560431,20260300 + repeat*100 + state
tail95,15,17,10,750,0.05895917245814,0.05895917245814,0.05895917245814,0,20260300 + repeat*100 + state
bulk,15,18,10,1000,0.0483000226903245,0.0310003158804713,0.100071491515415,0.0176931217535182,20260300 + repeat*100 + state
tail95,15,18,10,750,0.158992424115616,0.158992424115616,0.158992424115616,0,20260300 + repeat*100 + state
bulk,15,19,10,1000,0.185688033443892,0.108521531425789,0.217824716332932,0.0184169126401368,20260300 + repeat*100 + state
tail95,15,19,10,750,0.417012774107254,0.417012774107254,0.417012774107254,0,20260300 + repeat*100 + state
bulk,15,20,10,1000,0.488436758226376,0.369821808574174,0.604063800306346,0.130177173611372,20260300 + repeat*100 + state
tail95,15,20,10,750,1.19289911271955,1.19289911271955,1.19289911271955,0,20260300 + repeat*100 + state
bulk,15,21,10,1000,0.953396897170867,0.791640478881345,1.0571295349445,0.0751203695035689,20260300 + repeat*100 + state
tail95,15,21,10,750,1.8390201656314,1.8390201656314,1.8390201656314,0,20260300 + repeat*100 + state
bulk,15,22,10,1000,1.14361546752673,1.06036573688739,1.41948029943908,0.100119849461596,20260300 + repeat*100 + state
tail95,15,22,10,750,4.25663299134784,4.25663299134784,4.25663299134784,0,20260300 + repeat*100 + state
bulk,15,23,10,1000,1.33146460188596,1.11628026960591,1.45931899787351,0.105302380122162,20260300 + repeat*100 + state
tail95,15,23,10,750,4.15168508439278,4.15168508439278,4.15168508439278,0,20260300 + repeat*100 + state
bulk,15,24,10,1000,1.05049605588824,0.961886554326584,1.21727842579964,0.0814060903740399,20260300 + repeat*100 + state
tail95,15,24,10,750,4.11670311497549,4.11670311497549,4.11670311497549,0,20260300 + repeat*100 + state
bulk,15,25,10,1000,0.807279061757963,0.717760574697588,0.904373417635871,0.0796190271649075,20260300 + repeat*100 + state
tail95,15,25,10,750,3.30425900022002,3.30425900022002,3.30425900022002,0,20260300 + repeat*100 + state
bulk,15,26,10,1000,0.40211607693626,0.341167602429363,0.495610927497863,0.0311682276330441,20260300 + repeat*100 + state
tail95,15,26,10,750,2.82828733885079,2.82828733885079,2.82828733885079,0,20260300 + repeat*100 + state
bulk,15,27,10,1000,0.128702437902569,0.107723164881308,0.175731503789554,0.0279076748360489,20260300 + repeat*100 + state
tail95,15,27,10,750,1.88598457994115,1.88598457994115,1.88598457994115,0,20260300 + repeat*100 + state
bulk,15,28,10,1000,0.092786953790966,0.0461452852242061,0.125056413368216,0.0189839958739535,20260300 + repeat*100 + state
tail95,15,28,10,750,0.523271260851335,0.523271260851335,0.523271260851335,0,20260300 + repeat*100 + state
bulk,15,29,10,1000,2.52717358293147,2.34540103755681,2.79995193149017,0.0998274578982414,20260300 + repeat*100 + state
tail95,15,29,10,750,11.9229073107179,11.9229073107179,11.9229073107179,0,20260300 + repeat*100 + state
bulk,15,30,10,1000,2.69287951910281,2.58384361064826,2.94267658158582,0.164640607981994,20260300 + repeat*100 + state
tail95,15,30,10,750,12.689660422636,12.689660422636,12.689660422636,0,20260300 + repeat*100 + state
bulk,15,31,10,1000,2.63555216547804,2.46319396099931,2.76939523308222,0.156826985543278,20260300 + repeat*100 + state
tail95,15,31,10,750,12.0794490079359,12.0794490079359,12.0794490079359,0,20260300 + repeat*100 + state
bulk,15,32,10,1000,2.00512345525907,1.90833711662819,2.1964813742981,0.0921524375228837,20260300 + repeat*100 + state
tail95,15,32,10,750,10.7477326979955,10.7477326979955,10.7477326979955,0,20260300 + repeat*100 + state
bulk,15,33,10,1000,1.40875962482469,1.25445934648699,1.58609830284086,0.128362363205815,20260300 + repeat*100 + state
tail95,15,33,10,750,8.52504078338338,8.52504078338338,8.52504078338338,0,20260300 + repeat*100 + state
