path_id,dissipation_stage,inventory_at_resolution_kg,remaining_formal_demand_kg,inventory_minus_remaining_demand_kg,positive_preventive_inventory_kg
6213,5,151.620006221,104.989071862,46.6309343586,47.4641248965
6215,4,145.293409272,144,1.29340927205,6.30269498349
6217,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
6218,5,199.177550046,104.989071862,94.1884781839,94.1884781839
6220,4,147.633409272,144,3.63340927205,6.30269498349
6221,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
6229,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6230,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6234,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6235,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6236,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6240,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6241,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6243,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6246,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6254,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6255,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6265,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6268,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6269,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6271,5,162.088562092,104.989071862,57.09949023,57.09949023
6274,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
6277,5,200.403911092,104.989071862,95.4148392299,95.4148392299
6280,4,150.558409272,144,6.55840927205,8.57627582974
6281,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6282,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6288,4,155.546921843,144,11.546921843,13.5647884007
6289,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
6293,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6295,4,163.233409272,144,19.233409272,21.2512758297
6298,5,219.187481134,104.989071862,114.198409272,114.198409272
6305,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6306,4,160.308409272,144,16.308409272,18.3262758297
6310,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6316,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6317,4,151.533409272,144,7.53340927205,10.2026949835
6318,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6321,4,160.308409272,144,16.308409272,18.3262758297
6323,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6326,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6327,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6329,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6331,6,120.02312175,45.4960659317,74.5270558179,74.5270558179
6341,4,136.518409272,144,-7.48159072795,5.60813793862
6345,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
6347,6,134.123691893,45.4960659317,88.6276259611,88.6276259611
6348,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6349,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6352,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6359,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6360,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
6364,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6366,4,160.308409272,144,16.308409272,18.3262758297
6372,5,155.671992527,104.989071862,50.6829206642,50.6829206642
6373,6,168.469475204,45.4960659317,122.973409272,122.973409272
6376,5,161.876273045,104.989071862,56.8872011821,56.8872011821
6378,5,219.187481134,104.989071862,114.198409272,114.198409272
6379,6,147.91886909,45.4960659317,102.422803158,102.422803158
6386,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6392,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6395,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6399,3,188.084209615,189.496065932,-1.41185631651,5.60813793862
6400,6,120.02312175,45.4960659317,74.5270558179,74.5270558179
6401,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6403,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
6404,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6405,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
6416,4,145.293409272,144,1.29340927205,6.30269498349
6420,4,145.293409272,144,1.29340927205,6.30269498349
6423,4,160.308409272,144,16.308409272,18.3262758297
6425,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6427,4,163.233409272,144,19.233409272,21.2512758297
6429,5,161.543578189,104.989071862,56.5545063261,56.5545063261
6430,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6433,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6435,4,156.408409272,144,12.408409272,12.5758443706
6436,4,145.293409272,144,1.29340927205,6.30269498349
6438,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6444,6,143.889777824,45.4960659317,98.3937118926,98.3937118926
6447,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6448,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6450,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6452,4,160.308409272,144,16.308409272,18.3262758297
6455,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6457,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6464,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6465,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6466,4,157.66551912,144,13.66551912,15.6833856776
6470,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6473,6,153.564449249,45.4960659317,108.068383317,108.068383317
6476,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6480,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6485,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6488,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6490,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6492,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6493,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6494,5,162.496992527,104.989071862,57.5079206642,57.5079206642
6497,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6503,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6504,4,160.308409272,144,16.308409272,18.3262758297
6506,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6508,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6517,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6520,4,160.308409272,144,16.308409272,18.3262758297
6524,4,147.633409272,144,3.63340927205,4.91642247452
6528,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6529,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6530,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6534,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6535,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6536,5,165.013562092,104.989071862,60.02449023,60.02449023
6542,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6544,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
6548,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6555,4,163.233409272,144,19.233409272,21.2512758297
6559,4,154.458409272,144,10.458409272,12.4762758297
6561,5,162.496992527,104.989071862,57.5079206642,57.5079206642
6567,4,163.233409272,144,19.233409272,21.2512758297
6569,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6570,5,225.037481134,104.989071862,120.048409272,120.048409272
6571,5,227.962481134,104.989071862,122.973409272,122.973409272
6573,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6577,5,171.066218643,104.989071862,66.0771467804,66.0771467804
6579,5,168.913562092,104.989071862,63.92449023,63.92449023
6581,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6585,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6587,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
6588,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6593,5,199.257181415,104.989071862,94.2681095524,94.2681095524
6596,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6597,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6601,4,160.308409272,144,16.308409272,18.3262758297
6608,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6609,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6613,6,169.099586144,45.4960659317,123.603520212,123.603520212
6615,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6618,5,227.962481134,104.989071862,122.973409272,122.973409272
6619,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6622,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6624,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6625,4,147.633409272,144,3.63340927205,6.30269498349
6630,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
6632,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6633,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6634,5,186.356815296,104.989071862,81.367743434,81.367743434
6636,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6637,6,168.469475204,45.4960659317,122.973409272,122.973409272
6641,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6644,5,186.356815296,104.989071862,81.367743434,81.367743434
6645,5,225.037481134,104.989071862,120.048409272,120.048409272
6647,4,160.308409272,144,16.308409272,18.3262758297
6648,4,147.633409272,144,3.63340927205,6.30269498349
6651,4,163.233409272,144,19.233409272,21.2512758297
6654,6,154.411588834,45.4960659317,108.915522902,108.915522902
6660,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
6661,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6662,4,160.308409272,144,16.308409272,18.3262758297
6664,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6665,4,151.533409272,144,7.53340927205,10.2026949835
6671,4,160.308409272,144,16.308409272,18.3262758297
6672,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6673,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6676,5,108.622481134,104.989071862,3.63340927205,4.91642247452
6678,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6679,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6680,4,160.308409272,144,16.308409272,18.3262758297
6684,4,157.383409272,144,13.383409272,15.4012758297
6687,4,147.633409272,144,3.63340927205,4.91642247452
6691,5,171.838562092,104.989071862,66.84949023,66.84949023
6696,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
6704,6,102.383267114,45.4960659317,56.8872011821,56.8872011821
6710,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6711,5,185.647481134,104.989071862,80.658409272,80.658409272
6714,4,136.518409272,144,-7.48159072795,5.60813793862
6716,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6717,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6718,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6719,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6724,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6725,4,147.633409272,144,3.63340927205,6.30269498349
6730,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6734,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6735,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6741,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6746,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
6750,4,145.293409272,144,1.29340927205,6.30269498349
6751,4,145.293409272,144,1.29340927205,6.30269498349
6752,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6758,5,161.351253753,104.989071862,56.3621818906,56.3621818906
6762,4,163.233409272,144,19.233409272,21.2512758297
6764,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6765,5,161.351253753,104.989071862,56.3621818906,56.3621818906
6772,4,145.293409272,144,1.29340927205,6.30269498349
6773,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6776,5,112.522481134,104.989071862,7.53340927205,10.2026949835
6777,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6782,6,141.754475204,45.4960659317,96.258409272,96.258409272
6783,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6785,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6793,4,136.518409272,144,-7.48159072795,5.60813793862
6795,4,160.308409272,144,16.308409272,18.3262758297
6801,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6804,4,168.306875181,144,24.3068751806,24.6922426098
6806,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6808,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6810,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6811,5,227.962481134,104.989071862,122.973409272,122.973409272
6813,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6820,4,148.218409272,144,4.21840927205,8.57627582974
6823,5,197.687796251,104.989071862,92.6987243889,92.6987243889
6829,4,160.308409272,144,16.308409272,18.3262758297
6831,5,161.876273045,104.989071862,56.8872011821,56.8872011821
6832,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6833,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6834,4,163.233409272,144,19.233409272,21.2512758297
6836,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6837,5,154.715373476,104.989071862,49.7263016134,49.7263016134
6842,5,165.414510531,104.989071862,60.425438669,60.425438669
6843,4,160.308409272,144,16.308409272,18.3262758297
6845,4,160.308409272,144,16.308409272,18.3262758297
6854,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6855,5,108.622481134,104.989071862,3.63340927205,6.30269498349
6857,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6859,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6860,4,155.546921843,144,11.546921843,13.5647884007
6861,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
6865,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6866,4,147.633409272,144,3.63340927205,6.30269498349
6868,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6871,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6872,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6875,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6883,6,135.031371853,45.4960659317,89.5353059209,89.5353059209
6884,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6888,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6889,4,163.233409272,144,19.233409272,21.2512758297
6890,5,196.327152155,104.989071862,91.338080293,91.338080293
6891,7,113.30783159,0,113.30783159,113.30783159
6892,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6897,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6898,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6903,4,145.293409272,144,1.29340927205,6.30269498349
6904,4,147.633409272,144,3.63340927205,4.91642247452
6905,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
6908,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6914,4,155.546921843,144,11.546921843,13.5647884007
6915,4,147.633409272,144,3.63340927205,4.91642247452
6916,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6920,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6924,6,165.544475204,45.4960659317,120.048409272,120.048409272
6925,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6928,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6935,5,168.496877927,104.989071862,63.5078060643,63.5078060643
6939,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6941,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6942,4,163.233409272,144,19.233409272,21.2512758297
6943,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6950,4,154.458409272,144,10.458409272,12.4762758297
6952,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
6955,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
6958,5,201.247481134,104.989071862,96.258409272,96.258409272
6964,4,136.518409272,144,-7.48159072795,5.60813793862
6965,4,147.633409272,144,3.63340927205,5.26920416384
6966,5,227.962481134,104.989071862,122.973409272,122.973409272
6967,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6970,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
6971,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
6976,4,145.293409272,144,1.29340927205,6.30269498349
6985,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
6986,4,136.518409272,144,-7.48159072795,5.60813793862
6994,5,223.828846024,104.989071862,118.839774161,118.839774161
6999,6,150.015563576,45.4960659317,104.519497645,104.519497645
7000,5,158.630471701,104.989071862,53.6413998387,53.6413998387
7001,3,188.084209615,189.496065932,-1.41185631651,5.60813793862
7002,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7010,4,147.633409272,144,3.63340927205,6.30269498349
7013,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7017,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7018,6,122.802595391,45.4960659317,77.3065294594,77.3065294594
