profile_id,global_hour,occurrence_count,realized_pel1_kw,realized_pel2_kw,realized_pel3_kw,realized_pel4_kw,site,electrical_bus,realized_pel_kw,base_pmax_kw,candidate_pmax_kw,base_remaining_headroom_kw,nameplate_increment_kw,total_increment_needed_to_candidate_kw,solver_success,max_additional_hosting_kw,requested_additional_kw,hosting_ratio,full_hostable,min_voltage_pu,max_voltage_pu,voltage_margin_pu,critical_bus,max_true_s_mva,max_true_s_utilization,critical_branch_id,critical_branch_from,critical_branch_to,max_octagon_utilization,voltage_limited_flag,branch_limited_flag,substation_limited_flag,unclassified_limited_flag,root_grid_import_kw,root_reactive_import_kvar,pv_used_kw,max_p_balance_error_kw,max_q_balance_error_kvar,max_voltage_drop_error,slack_voltage_error,max_octagon_violation_kva,true_circle_violation_mva,max_additional_site_hosting_kw,max_new_pel_kw,FULL_TO_CANDIDATE_HOSTABLE
423,29,30,92.1685574922,0,0,150,1,24,92.1685574922,300,375,207.831442508,75,282.831442508,True,282.831442508,282.831442508,1,True,0.936999655881,1,0.0369996558812,33,3.51052519953,0.585087533256,1,1,2,0.603136621556,False,False,False,False,3121.001135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,282.831442508,375,YES
423,29,30,92.1685574922,0,0,150,2,14,0,200,250,200,50,250,True,250,250,1,True,0.926679564866,1,0.0266795648663,18,3.48136914755,0.580228191259,1,1,2,0.598948605187,False,False,False,False,3088.16969249,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,250,250,YES
423,29,30,92.1685574922,0,0,150,3,18,0,120,150,120,30,150,True,150,150,1,True,0.928470841987,1,0.0284708419875,18,3.39297763079,0.565496271798,1,1,2,0.586192490775,False,False,False,False,2988.16969249,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,150,150,YES
423,29,30,92.1685574922,0,0,150,4,31,150,150,187.5,0,37.5,37.5,True,37.5,37.5,1,True,0.936607559244,1,0.0366075592437,33,3.2943307776,0.549055129599,1,1,2,0.571841862061,False,False,False,False,2875.66969249,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,YES
424,29,3,132.254914111,0,0,150,1,24,132.254914111,300,375,167.745085889,75,242.745085889,True,242.745085889,242.745085889,1,True,0.936999655881,1,0.0369996558812,33,3.51052519953,0.585087533256,1,1,2,0.603136621556,False,False,False,False,3121.001135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,242.745085889,375,YES
424,29,3,132.254914111,0,0,150,2,14,0,200,250,200,50,250,True,250,250,1,True,0.926521607123,1,0.0265216071227,18,3.5169766847,0.586162780783,1,1,2,0.604062066701,False,False,False,False,3128.25604911,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,250,250,YES
424,29,3,132.254914111,0,0,150,3,18,0,120,150,120,30,150,True,150,150,1,True,0.92831318904,1,0.0283131890398,18,3.42833396723,0.571388994539,1,1,2,0.591305952289,False,False,False,False,3028.25604911,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,150,150,YES
424,29,3,132.254914111,0,0,150,4,31,150,150,187.5,0,37.5,37.5,True,37.5,37.5,1,True,0.936451276125,1,0.0364512761254,33,3.32938018704,0.554896697839,1,1,2,0.576955323575,False,False,False,False,2915.75604911,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,YES
425,29,1,134.114662423,0,0,0,1,24,134.114662423,300,375,165.885337577,75,240.885337577,True,240.885337577,240.885337577,1,True,0.940595075662,1,0.0405950756624,18,3.37786720225,0.562977867042,1,1,2,0.584002449938,False,False,False,False,2971.001135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,240.885337577,375,YES
425,29,1,134.114662423,0,0,0,2,14,0,200,250,200,50,250,True,250,250,1,True,0.928684800791,1,0.0286848007907,18,3.38588677571,0.564314462619,1,1,2,0.585165126705,False,False,False,False,2980.11579742,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,250,250,YES
425,29,1,134.114662423,0,0,0,3,18,0,120,150,120,30,150,True,150,150,1,True,0.930472217586,1,0.0304722175862,18,3.29821256114,0.549702093523,1,1,2,0.572409012293,False,False,False,False,2880.11579742,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,150,150,YES
425,29,1,134.114662423,0,0,0,4,31,0,150,187.5,150,37.5,187.5,True,187.5,187.5,1,True,0.936444024964,1,0.0364440249639,33,3.33100901129,0.555168168548,1,1,2,0.577192555198,False,False,False,False,2917.61579742,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,187.5,187.5,YES
426,29,1,137.675662159,200,120,150,1,24,137.675662159,300,375,162.324337841,75,237.324337841,True,237.324337841,237.324337841,1,True,0.919192320594,1,0.0191923205942,18,3.79784516574,0.632974194291,1,1,2,0.643956187674,False,False,False,False,3441.001135,1607.2147,0,4.05009359383e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,237.324337841,375,YES
426,29,1,137.675662159,200,120,150,2,14,200,200,250,0,50,50,True,50,50,1,True,0.917520042244,1,0.0175200422441,18,3.62898770903,0.604831284838,1,1,2,0.620060880818,False,False,False,False,3253.67679716,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,50,250,YES
426,29,1,137.675662159,200,120,150,3,18,120,120,150,0,30,30,True,30,30,1,True,0.917882152357,1,0.017882152357,18,3.61106697811,0.601844496351,1,1,2,0.617509657935,False,False,False,False,3233.67679716,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,30,150,YES
426,29,1,137.675662159,200,120,150,4,31,150,150,187.5,0,37.5,37.5,True,37.5,37.5,1,True,0.919587340469,1,0.0195873404685,18,3.61778469817,0.602964116362,1,1,2,0.618466366516,False,False,False,False,3241.17679716,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,YES
427,29,24,141.786662227,0,0,33.7205026091,1,24,141.786662227,300,375,158.213337773,75,233.213337773,True,233.213337773,233.213337773,1,True,0.940113753302,1,0.0401137533025,18,3.40756382353,0.567927303921,1,1,2,0.588303875831,False,False,False,False,3004.72163761,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,233.213337773,375,YES
427,29,24,141.786662227,0,0,33.7205026091,2,14,0,200,250,200,50,250,True,250,250,1,True,0.928167122791,1,0.0281671227914,18,3.42237512524,0.570395854207,1,1,2,0.590445201671,False,False,False,False,3021.50829984,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,250,250,YES
427,29,24,141.786662227,0,0,33.7205026091,3,18,0,120,150,120,30,150,True,150,150,1,True,0.929955534588,1,0.0299555345881,18,3.33441896556,0.555736494261,1,1,2,0.577689087259,False,False,False,False,2921.50829984,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,150,150,YES
427,29,24,141.786662227,0,0,33.7205026091,4,31,33.7205026091,150,187.5,116.279497391,37.5,153.779497391,True,153.779497391,153.779497391,1,True,0.936414111232,1,0.0364141112316,33,3.33773093411,0.556288489018,1,1,2,0.57817120427,False,False,False,False,2925.28779723,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,153.779497391,187.5,YES
428,29,7,151.527024653,0,0,146.889564037,1,24,151.527024653,300,375,148.472975347,75,223.472975347,True,223.472975347,223.472975347,1,True,0.937123577837,1,0.0371235778367,33,3.50776018323,0.584626697205,1,1,2,0.602739850786,False,False,False,False,3117.89069904,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,223.472975347,375,YES
428,29,7,151.527024653,0,0,146.889564037,2,14,0,200,250,200,50,250,True,250,250,1,True,0.926490720446,1,0.0264907204458,18,3.53135978243,0.588559963738,1,1,2,0.606123668401,False,False,False,False,3144.41772369,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,250,250,YES
428,29,7,151.527024653,0,0,146.889564037,3,18,0,120,150,120,30,150,True,150,150,1,True,0.928282361974,1,0.0282823619742,18,3.44261795269,0.573769658782,1,1,2,0.593367553989,False,False,False,False,3044.41772369,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,150,150,YES
428,29,7,151.527024653,0,0,146.889564037,4,31,146.889564037,150,187.5,3.11043596332,37.5,40.6104359633,True,40.6104359633,40.6104359633,1,True,0.936376131414,1,0.0363761314135,33,3.34627096779,0.557711827965,1,1,2,0.579413696046,False,False,False,False,2935.02815965,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,40.6104359633,187.5,YES
429,29,1,151.527024653,0,0,150,1,24,151.527024653,300,375,148.472975347,75,223.472975347,True,223.472975347,223.472975347,1,True,0.936999655881,1,0.0369996558812,33,3.51052519953,0.585087533256,1,1,2,0.603136621556,False,False,False,False,3121.001135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,223.472975347,375,YES
429,29,1,151.527024653,0,0,150,2,14,0,200,250,200,50,250,True,250,250,1,True,0.926445657008,1,0.0264456570082,18,3.53412968179,0.589021613632,1,1,2,0.606520439171,False,False,False,False,3147.52815965,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,250,250,YES
429,29,1,151.527024653,0,0,150,3,18,0,120,150,120,30,150,True,150,150,1,True,0.928237385516,1,0.0282373855159,18,3.44536891722,0.574228152871,1,1,2,0.593764324759,False,False,False,False,3047.52815965,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,150,150,YES
429,29,1,151.527024653,0,0,150,4,31,150,150,187.5,0,37.5,37.5,True,37.5,37.5,1,True,0.936376131414,1,0.0363761314135,33,3.34627096779,0.557711827965,1,1,2,0.579413696046,False,False,False,False,2935.02815965,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,YES
430,29,3,151.527024653,0,0,139.003275401,1,24,151.527024653,300,375,148.472975347,75,223.472975347,True,223.472975347,223.472975347,1,True,0.937437699699,1,0.0374376996995,33,3.50075227981,0.583458713302,1,1,2,0.601733866785,False,False,False,False,3110.0044104,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,223.472975347,375,YES
430,29,3,151.527024653,0,0,139.003275401,2,14,0,200,250,200,50,250,True,250,250,1,True,0.926604965757,1,0.0266049657569,18,3.52433944662,0.58738990777,1,1,2,0.605117684399,False,False,False,False,3136.53143505,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,250,250,YES
430,29,3,151.527024653,0,0,139.003275401,3,18,0,120,150,120,30,150,True,150,150,1,True,0.928396386812,1,0.0283963868119,18,3.43564582691,0.572607637818,1,1,2,0.592361569988,False,False,False,False,3036.53143505,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,150,150,YES
430,29,3,151.527024653,0,0,139.003275401,4,31,139.003275401,150,187.5,10.9967245989,37.5,48.4967245989,True,48.4967245989,48.4967245989,1,True,0.936376131414,1,0.0363761314135,33,3.34627096779,0.557711827965,1,1,2,0.579413696046,False,False,False,False,2935.02815965,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,48.4967245989,187.5,YES
431,29,2,151.527024653,0,0,150,1,24,151.527024653,300,375,148.472975347,75,223.472975347,True,223.472975347,223.472975347,1,True,0.936999655881,1,0.0369996558812,33,3.51052519953,0.585087533256,1,1,2,0.603136621556,False,False,False,False,3121.001135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,223.472975347,375,YES
431,29,2,151.527024653,0,0,150,2,14,0,200,250,200,50,250,True,250,250,1,True,0.926445657008,1,0.0264456570082,18,3.53412968179,0.589021613632,1,1,2,0.606520439171,False,False,False,False,3147.52815965,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,250,250,YES
431,29,2,151.527024653,0,0,150,3,18,0,120,150,120,30,150,True,150,150,1,True,0.928237385516,1,0.0282373855159,18,3.44536891722,0.574228152871,1,1,2,0.593764324759,False,False,False,False,3047.52815965,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,150,150,YES
431,29,2,151.527024653,0,0,150,4,31,150,150,187.5,0,37.5,37.5,True,37.5,37.5,1,True,0.936376131414,1,0.0363761314135,33,3.34627096779,0.557711827965,1,1,2,0.579413696046,False,False,False,False,2935.02815965,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,YES
432,29,6,156.550837306,0,0,146.889564037,1,24,156.550837306,300,375,143.449162694,75,218.449162694,True,218.449162694,218.449162694,1,True,0.937123577837,1,0.0371235778367,33,3.50776018323,0.584626697205,1,1,2,0.602739850786,False,False,False,False,3117.89069904,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,218.449162694,375,YES
432,29,6,156.550837306,0,0,146.889564037,2,14,0,200,250,200,50,250,True,250,250,1,True,0.926470921872,1,0.026470921872,18,3.53583385961,0.589305643268,1,1,2,0.606764511691,False,False,False,False,3149.44153634,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,250,250,YES
432,29,6,156.550837306,0,0,146.889564037,3,18,0,120,150,120,30,150,True,150,150,1,True,0.928262601614,1,0.0282626016136,18,3.44706146964,0.57451024494,1,1,2,0.594008397279,False,False,False,False,3049.44153634,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,150,150,YES
432,29,6,156.550837306,0,0,146.889564037,4,31,146.889564037,150,187.5,3.11043596332,37.5,40.6104359633,True,40.6104359633,40.6104359633,1,True,0.936356541859,1,0.0363565418595,33,3.35067824354,0.558446373924,1,1,2,0.580054539335,False,False,False,False,2940.05197231,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,40.6104359633,187.5,YES
433,29,1,156.550837306,0,0,139.003275401,1,24,156.550837306,300,375,143.449162694,75,218.449162694,True,218.449162694,218.449162694,1,True,0.937437699699,1,0.0374376996995,33,3.50075227981,0.583458713302,1,1,2,0.601733866785,False,False,False,False,3110.0044104,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,218.449162694,375,YES
433,29,1,156.550837306,0,0,139.003275401,2,14,0,200,250,200,50,250,True,250,250,1,True,0.926585169624,1,0.0265851696242,18,3.52881119731,0.588135199552,1,1,2,0.605758527689,False,False,False,False,3141.55524771,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,250,250,YES
433,29,1,156.550837306,0,0,139.003275401,3,18,0,120,150,120,30,150,True,150,150,1,True,0.928376628878,1,0.0283766288783,18,3.44008683273,0.573347805456,1,1,2,0.593002413277,False,False,False,False,3041.55524771,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,150,150,YES
433,29,1,156.550837306,0,0,139.003275401,4,31,139.003275401,150,187.5,10.9967245989,37.5,48.4967245989,True,48.4967245989,48.4967245989,1,True,0.936356541859,1,0.0363565418595,33,3.35067824354,0.558446373924,1,1,2,0.580054539335,False,False,False,False,2940.05197231,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,48.4967245989,187.5,YES
434,29,3,178.340984127,0,0,150,1,24,178.340984127,300,375,121.659015873,75,196.659015873,True,196.659015873,196.659015873,1,True,0.936999655881,1,0.0369996558812,33,3.51052519953,0.585087533256,1,1,2,0.603136621556,False,False,False,False,3121.001135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,196.659015873,375,YES
434,29,3,178.340984127,0,0,150,2,14,0,200,250,200,50,250,True,250,250,1,True,0.926339974606,1,0.026339974606,18,3.55803133504,0.593005222507,1,1,2,0.60994085852,False,False,False,False,3174.34211913,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,250,250,YES
434,29,3,178.340984127,0,0,150,3,18,0,120,150,120,30,150,True,150,150,1,True,0.92813190713,1,0.0281319071302,18,3.46910918787,0.578184864644,1,1,2,0.597184744108,False,False,False,False,3074.34211913,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,150,150,YES
434,29,3,178.340984127,0,0,150,4,31,150,150,187.5,0,37.5,37.5,True,37.5,37.5,1,True,0.936271569922,1,0.0362715699223,33,3.36981421306,0.561635702176,1,1,2,0.582834115394,False,False,False,False,2961.84211913,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,YES
435,29,1,178.340984127,0,0,150,1,24,178.340984127,300,375,121.659015873,75,196.659015873,True,196.659015873,196.659015873,1,True,0.936999655881,1,0.0369996558812,33,3.51052519953,0.585087533256,1,1,2,0.603136621556,False,False,False,False,3121.001135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,196.659015873,375,YES
435,29,1,178.340984127,0,0,150,2,14,0,200,250,200,50,250,True,250,250,1,True,0.926339974606,1,0.026339974606,18,3.55803133504,0.593005222507,1,1,2,0.60994085852,False,False,False,False,3174.34211913,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,250,250,YES
435,29,1,178.340984127,0,0,150,3,18,0,120,150,120,30,150,True,150,150,1,True,0.92813190713,1,0.0281319071302,18,3.46910918787,0.578184864644,1,1,2,0.597184744108,False,False,False,False,3074.34211913,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,150,150,YES
435,29,1,178.340984127,0,0,150,4,31,150,150,187.5,0,37.5,37.5,True,37.5,37.5,1,True,0.936271569922,1,0.0362715699223,33,3.36981421306,0.561635702176,1,1,2,0.582834115394,False,False,False,False,2961.84211913,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,YES
436,29,3,178.340984127,0,0,150,1,24,178.340984127,300,375,121.659015873,75,196.659015873,True,196.659015873,196.659015873,1,True,0.936999655881,1,0.0369996558812,33,3.51052519953,0.585087533256,1,1,2,0.603136621556,False,False,False,False,3121.001135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,196.659015873,375,YES
436,29,3,178.340984127,0,0,150,2,14,0,200,250,200,50,250,True,250,250,1,True,0.926339974606,1,0.026339974606,18,3.55803133504,0.593005222507,1,1,2,0.60994085852,False,False,False,False,3174.34211913,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,250,250,YES
436,29,3,178.340984127,0,0,150,3,18,0,120,150,120,30,150,True,150,150,1,True,0.92813190713,1,0.0281319071302,18,3.46910918787,0.578184864644,1,1,2,0.597184744108,False,False,False,False,3074.34211913,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,150,150,YES
436,29,3,178.340984127,0,0,150,4,31,150,150,187.5,0,37.5,37.5,True,37.5,37.5,1,True,0.936271569922,1,0.0362715699223,33,3.36981421306,0.561635702176,1,1,2,0.582834115394,False,False,False,False,2961.84211913,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,YES
437,29,1,183.36479678,0,0,150,1,24,183.36479678,300,375,116.63520322,75,191.63520322,True,191.63520322,191.63520322,1,True,0.936999655881,1,0.0369996558812,33,3.51052519953,0.585087533256,1,1,2,0.603136621556,False,False,False,False,3121.001135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,191.63520322,375,YES
437,29,1,183.36479678,0,0,150,2,14,0,200,250,200,50,250,True,250,250,1,True,0.92632017281,1,0.0263201728102,18,3.56251411507,0.593752352511,1,1,2,0.61058170181,False,False,False,False,3179.36593178,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,250,250,YES
437,29,1,183.36479678,0,0,150,3,18,0,120,150,120,30,150,True,150,150,1,True,0.928112143566,1,0.0281121435663,18,3.47356209585,0.578927015974,1,1,2,0.597825587398,False,False,False,False,3079.36593178,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,150,150,YES
437,29,1,183.36479678,0,0,150,4,31,150,150,187.5,0,37.5,37.5,True,37.5,37.5,1,True,0.93625197818,1,0.0362519781804,33,3.37423066032,0.56237177672,1,1,2,0.583474958684,False,False,False,False,2966.86593178,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,YES
438,29,1,183.36479678,0,0,150,1,24,183.36479678,300,375,116.63520322,75,191.63520322,True,191.63520322,191.63520322,1,True,0.936999655881,1,0.0369996558812,33,3.51052519953,0.585087533256,1,1,2,0.603136621556,False,False,False,False,3121.001135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,191.63520322,375,YES
438,29,1,183.36479678,0,0,150,2,14,0,200,250,200,50,250,True,250,250,1,True,0.92632017281,1,0.0263201728102,18,3.56251411507,0.593752352511,1,1,2,0.61058170181,False,False,False,False,3179.36593178,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,250,250,YES
438,29,1,183.36479678,0,0,150,3,18,0,120,150,120,30,150,True,150,150,1,True,0.928112143566,1,0.0281121435663,18,3.47356209585,0.578927015974,1,1,2,0.597825587398,False,False,False,False,3079.36593178,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,150,150,YES
438,29,1,183.36479678,0,0,150,4,31,150,150,187.5,0,37.5,37.5,True,37.5,37.5,1,True,0.93625197818,1,0.0362519781804,33,3.37423066032,0.56237177672,1,1,2,0.583474958684,False,False,False,False,2966.86593178,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,YES
439,29,2,191.370438265,0,0,0,1,24,191.370438265,300,375,108.629561735,75,183.629561735,True,183.629561735,183.629561735,1,True,0.940595075662,1,0.0405950756624,18,3.37786720225,0.562977867042,1,1,2,0.584002449938,False,False,False,False,2971.001135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,183.629561735,375,YES
439,29,2,191.370438265,0,0,0,2,14,0,200,250,200,50,250,True,250,250,1,True,0.928459667087,1,0.0284596670867,18,3.43638838986,0.57273139831,1,1,2,0.592468738979,False,False,False,False,3037.37157326,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,250,250,YES
